"typeName","type","value"
"FloatLegIndex","enumeratedString","PER-CPI"
"FloatLegIndex","enumeratedString","PHP-PHIREF"
"FloatLegIndex","enumeratedString","PLN-CPI"
"FloatLegIndex","enumeratedString","PLN-POLONIA-OIS-COMPOUND"
"FloatLegIndex","enumeratedString","PLN-WIBOR-Reference Banks"
"FloatLegIndex","enumeratedString","PLN-WIBOR-WIBO"
"FloatLegIndex","enumeratedString","PLZ-WIBOR-WIBO"
"FloatLegIndex","enumeratedString","POR-CPI"
"FloatLegIndex","enumeratedString","POR-HICP"
"FloatLegIndex","enumeratedString","RUB-Annual Swap Rate-11:00-BGCANTOR"
"FloatLegIndex","enumeratedString","RUB-Annual Swap Rate-Reference Banks"
"FloatLegIndex","enumeratedString","RUB-CPI"
"FloatLegIndex","enumeratedString","RUB-MOSPRIME-NFEA"
"FloatLegIndex","enumeratedString","RUB-MOSPRIME-Reference Banks"
"FloatLegIndex","enumeratedString","RUB-RUONIA-OIS-COMPOUND"
"FloatLegIndex","enumeratedString","SEK-Annual Swap Rate"
"FloatLegIndex","enumeratedString","SEK-Annual Swap Rate-SESWFI"
"FloatLegIndex","enumeratedString","SEK-CPI"
"FloatLegIndex","enumeratedString","SEK-SIOR-OIS-COMPOUND"
"FloatLegIndex","enumeratedString","SEK-STIBOR-Bloomberg"
"FloatLegIndex","enumeratedString","SEK-STIBOR-Reference Banks"
"FloatLegIndex","enumeratedString","SEK-STIBOR-SIDE"
"FloatLegIndex","enumeratedString","SGD-CPI"
"FloatLegIndex","enumeratedString","SGD-SIBOR-Reference Banks"
"FloatLegIndex","enumeratedString","SGD-SIBOR-Reuters"
"FloatLegIndex","enumeratedString","SGD-SIBOR-Telerate"
"FloatLegIndex","enumeratedString","SGD-SONAR-OIS-COMPOUND"
"FloatLegIndex","enumeratedString","SGD-SONAR-OIS-VWAP-COMPOUND"
"FloatLegIndex","enumeratedString","SGD-SOR-Reference Banks"
"FloatLegIndex","enumeratedString","SGD-SOR-Reuters"
"FloatLegIndex","enumeratedString","SGD-SOR-Telerate"
"FloatLegIndex","enumeratedString","SGD-SOR-VWAP"
"FloatLegIndex","enumeratedString","SGD-SOR-VWAP-Reference Banks"
"FloatLegIndex","enumeratedString","SGD-Semi-Annual Swap Rate-11:00-BGCANTOR"
"FloatLegIndex","enumeratedString","SGD-Semi-Annual Swap Rate-ICAP"
"FloatLegIndex","enumeratedString","SGD-Semi-Annual Swap Rate-ICAP-Reference Banks"
"FloatLegIndex","enumeratedString","SGD-Semi-Annual Swap Rate-Reference Banks"
"FloatLegIndex","enumeratedString","SKK-BRIBOR-Bloomberg"
"FloatLegIndex","enumeratedString","SWF-CPI"
"FloatLegIndex","enumeratedString","THB-BIBOR-OIS-COMPOUND"
"FloatLegIndex","enumeratedString","THB-THBFIX-Reuters"
"FloatLegIndex","enumeratedString","TRY-CPI"
"FloatLegIndex","enumeratedString","TRY-TRYIBOR-Reuters"
"FloatLegIndex","enumeratedString","TWD-CPI"
"FloatLegIndex","enumeratedString","TWD-Reuters-6165"
"FloatLegIndex","enumeratedString","TWD-TAIBOR-Reuters"
"FloatLegIndex","enumeratedString","TWD-TWCPBA-OIS-COMPOUND"
"FloatLegIndex","enumeratedString","UK-HICP"
"FloatLegIndex","enumeratedString","UK-RPI"
"FloatLegIndex","enumeratedString","UK-RPIX"
"FloatLegIndex","enumeratedString","USA-CPI-U"
"FloatLegIndex","enumeratedString","USD-Annual Swap Rate-11:00-BGCANTOR"
"FloatLegIndex","enumeratedString","USD-BA-H.15"
"FloatLegIndex","enumeratedString","USD-BA-Reference Dealers"
"FloatLegIndex","enumeratedString","USD-BMA Municipal Swap Index"
"FloatLegIndex","enumeratedString","USD-CD-H.15"
"FloatLegIndex","enumeratedString","USD-CD-Reference Dealers"
"FloatLegIndex","enumeratedString","USD-CMS-Reference Banks"
"FloatLegIndex","enumeratedString","USD-CMS-Reference Banks-ICAP SwapPX"
"FloatLegIndex","enumeratedString","USD-CMS-Reuters"
"FloatLegIndex","enumeratedString","USD-CMS-Telerate"
"FloatLegIndex","enumeratedString","USD-CMT-T7051"
"FloatLegIndex","enumeratedString","USD-CMT-T7052"
"FloatLegIndex","enumeratedString","USD-COF11-FHLBSF"
"FloatLegIndex","enumeratedString","USD-COF11-Reuters"
"FloatLegIndex","enumeratedString","USD-COF11-Telerate"
"FloatLegIndex","enumeratedString","USD-CP-H.15"
"FloatLegIndex","enumeratedString","USD-CP-Reference Dealers"
"FloatLegIndex","enumeratedString","USD-FFCB-DISCO"
"FloatLegIndex","enumeratedString","USD-Federal Funds-H.15"
"FloatLegIndex","enumeratedString","USD-Federal Funds-H.15-Bloomberg"
"FloatLegIndex","enumeratedString","USD-Federal Funds-H.15-OIS-COMPOUND"
"FloatLegIndex","enumeratedString","USD-Federal Funds-Reference Dealers"
"FloatLegIndex","enumeratedString","USD-ISDA-Swap Rate"
"FloatLegIndex","enumeratedString","USD-ISDA-Swap Rate-3:00"
"FloatLegIndex","enumeratedString","USD-ISDAFIX3-Swap Rate"
"FloatLegIndex","enumeratedString","USD-ISDAFIX3-Swap Rate-3:00"
"FloatLegIndex","enumeratedString","USD-LIBOR-BBA"
"FloatLegIndex","enumeratedString","USD-LIBOR-BBA-Bloomberg"
"FloatLegIndex","enumeratedString","USD-LIBOR-ISDA"
"FloatLegIndex","enumeratedString","USD-LIBOR-LIBO"
"FloatLegIndex","enumeratedString","USD-LIBOR-Reference Banks"
"FloatLegIndex","enumeratedString","USD-OIS-11:00-BGCANTOR"
"FloatLegIndex","enumeratedString","USD-OIS-11:00-LON-ICAP"
"FloatLegIndex","enumeratedString","USD-OIS-11:00-NY-ICAP"
"FloatLegIndex","enumeratedString","USD-OIS-3:00-BGCANTOR"
"FloatLegIndex","enumeratedString","USD-OIS-3:00-NY-ICAP"
"FloatLegIndex","enumeratedString","USD-Prime-H.15"
"FloatLegIndex","enumeratedString","USD-Prime-Reference Banks"
"FloatLegIndex","enumeratedString","USD-S&amp;P Index-High Grade"
"FloatLegIndex","enumeratedString","USD-SIBOR-Reference Banks"
"FloatLegIndex","enumeratedString","USD-SIBOR-SIBO"
"FloatLegIndex","enumeratedString","USD-SIFMA Municipal Swap Index"
"FloatLegIndex","enumeratedString","USD-SOFR-COMPOUND"
"FloatLegIndex","enumeratedString","USD-TBILL-H.15"
"FloatLegIndex","enumeratedString","USD-TBILL-H.15-Bloomberg"
"FloatLegIndex","enumeratedString","USD-TBILL-Secondary Market"
"FloatLegIndex","enumeratedString","USD-TIBOR-ISDC"
"FloatLegIndex","enumeratedString","USD-TIBOR-Reference Banks"
"FloatLegIndex","enumeratedString","USD-Treasury Rate-ICAP BrokerTec"
"FloatLegIndex","enumeratedString","USD-Treasury Rate-SwapMarker100"
"FloatLegIndex","enumeratedString","USD-Treasury Rate-SwapMarker99"
"FloatLegIndex","enumeratedString","USD-Treasury Rate-T19901"
"FloatLegIndex","enumeratedString","USD-Treasury Rate-T500"
"FloatLegIndex","enumeratedString","VND-Semi-Annual Swap Rate-11BG"
"FloatLegIndex","enumeratedString","ZAR-CPI"
"FloatLegIndex","enumeratedString","ZAR-CPIX"
"FloatLegIndex","enumeratedString","ZAR-DEPOSIT-Reference Banks"
"FloatLegIndex","enumeratedString","ZAR-DEPOSIT-SAFEX"
"FloatLegIndex","enumeratedString","ZAR-JIBAR-Reference Banks"
"FloatLegIndex","enumeratedString","ZAR-JIBAR-SAFEX"
"FloatLegIndex","enumeratedString","ZAR-PRIME-AVERAGE"
"FloatLegIndex","enumeratedString","ZAR-PRIME-AVERAGE-Reference Banks"
"FraDiscounting","enumeratedString","AFMA"
"FraDiscounting","enumeratedString","ISDA"
"FraDiscounting","enumeratedString","ISDAYield"
"FraDiscounting","enumeratedString","NONE"
"IMPhaseInCategory","enumeratedString","DeclinedToAnswer"
"IMPhaseInCategory","enumeratedString","NotPhasedIn"
"IMPhaseInCategory","enumeratedString","PhasedIn"
"IMPhaseInCategoryType","enumeratedString","2016"
"IMPhaseInCategoryType","enumeratedString","2017"
"IMPhaseInCategoryType","enumeratedString","2018"
"IMPhaseInCategoryType","enumeratedString","2019"
"IMPhaseInCategoryType","enumeratedString","2020"
"IMPhaseInCategoryType","enumeratedString","After2020"
"IMPhaseInCategoryType","enumeratedString","NotPhasedIn"
"IMPhaseInCategoryType","enumeratedString","PhasedIn"
"ISDA2Commodities","enumeratedString","AgriculturalProducts"
"ISDA2Commodities","enumeratedString","CompositeCommodityIndices"
"ISDA2Commodities","enumeratedString","Energy"
"ISDA2Commodities","enumeratedString","Freight"
"ISDA2Commodities","enumeratedString","Metals"
"ISDA2Commodities","enumeratedString","Other"
"ISDA2Commodities","enumeratedString","Paper"
"ISDA2Commodities","enumeratedString","Plastic"
"ISDA2SubCommodities","enumeratedString","Aluminium"
"ISDA2SubCommodities","enumeratedString","AzukiBeans"
"ISDA2SubCommodities","enumeratedString","BalticExchange-DryBulkRoutes"
"ISDA2SubCommodities","enumeratedString","BalticExchange-WetBulkRoutes"
"ISDA2SubCommodities","enumeratedString","Barley"
"ISDA2SubCommodities","enumeratedString","Benzene"
"ISDA2SubCommodities","enumeratedString","Butter"
"ISDA2SubCommodities","enumeratedString","Canola"
"ISDA2SubCommodities","enumeratedString","Coal"
"ISDA2SubCommodities","enumeratedString","Cobalt"
"ISDA2SubCommodities","enumeratedString","Cocoa"
"ISDA2SubCommodities","enumeratedString","Coffee"
"ISDA2SubCommodities","enumeratedString","Containerboard"
"ISDA2SubCommodities","enumeratedString","Copper"
"ISDA2SubCommodities","enumeratedString","Corn"
"ISDA2SubCommodities","enumeratedString","Cotton"
"ISDA2SubCommodities","enumeratedString","DieselFuel"
"ISDA2SubCommodities","enumeratedString","Electricity"
"ISDA2SubCommodities","enumeratedString","Emissions"
"ISDA2SubCommodities","enumeratedString","EthanolAndBiofuels"
"ISDA2SubCommodities","enumeratedString","Fertiliser"
"ISDA2SubCommodities","enumeratedString","Fluff"
"ISDA2SubCommodities","enumeratedString","FuelOil"
"ISDA2SubCommodities","enumeratedString","GasOil"
"ISDA2SubCommodities","enumeratedString","Gasoline"
"ISDA2SubCommodities","enumeratedString","Gold"
"ISDA2SubCommodities","enumeratedString","HeatingOil"
"ISDA2SubCommodities","enumeratedString","Iridium"
"ISDA2SubCommodities","enumeratedString","IronOre"
"ISDA2SubCommodities","enumeratedString","JetFuelKerosene"
"ISDA2SubCommodities","enumeratedString","Lead"
"ISDA2SubCommodities","enumeratedString","Livestock"
"ISDA2SubCommodities","enumeratedString","Lumber"
"ISDA2SubCommodities","enumeratedString","Methanol"
"ISDA2SubCommodities","enumeratedString","Milk"
"ISDA2SubCommodities","enumeratedString","Molybdenum"
"ISDA2SubCommodities","enumeratedString","Naphtha"
"ISDA2SubCommodities","enumeratedString","NaturalGas"
"ISDA2SubCommodities","enumeratedString","NaturalGasLiquids"
"ISDA2SubCommodities","enumeratedString","Newsprint"
"ISDA2SubCommodities","enumeratedString","Nickel"
"ISDA2SubCommodities","enumeratedString","Oats"
"ISDA2SubCommodities","enumeratedString","Oil"
"ISDA2SubCommodities","enumeratedString","OrangeJuice"
"ISDA2SubCommodities","enumeratedString","Other"
"ISDA2SubCommodities","enumeratedString","Palladium"
"ISDA2SubCommodities","enumeratedString","PalmOil"
"ISDA2SubCommodities","enumeratedString","Plastics"
"ISDA2SubCommodities","enumeratedString","Platinum"
"ISDA2SubCommodities","enumeratedString","PlattsCleanTankerwire"
"ISDA2SubCommodities","enumeratedString","PlattsDirtyTankerwire"
"ISDA2SubCommodities","enumeratedString","Pulp"
"ISDA2SubCommodities","enumeratedString","Rapeseed"
"ISDA2SubCommodities","enumeratedString","RecoveredPaper"
"ISDA2SubCommodities","enumeratedString","Rhodium"
"ISDA2SubCommodities","enumeratedString","Rice"
"ISDA2SubCommodities","enumeratedString","Rubber"
"ISDA2SubCommodities","enumeratedString","Ruthenium"
"ISDA2SubCommodities","enumeratedString","Silver"
"ISDA2SubCommodities","enumeratedString","Sorghum"
"ISDA2SubCommodities","enumeratedString","Soybeans"
"ISDA2SubCommodities","enumeratedString","Steel"
"ISDA2SubCommodities","enumeratedString","Sugar"
"ISDA2SubCommodities","enumeratedString","SunflowerSeeds"
"ISDA2SubCommodities","enumeratedString","Tin"
"ISDA2SubCommodities","enumeratedString","Uranium"
"ISDA2SubCommodities","enumeratedString","Wheat"
"ISDA2SubCommodities","enumeratedString","Wool"
"ISDA2SubCommodities","enumeratedString","Zinc"
"IndexTenor","enumeratedString","10M"
"IndexTenor","enumeratedString","11M"
"IndexTenor","enumeratedString","12M"
"IndexTenor","enumeratedString","1D"
"IndexTenor","enumeratedString","1M"
"IndexTenor","enumeratedString","1W"
"IndexTenor","enumeratedString","28D"
"IndexTenor","enumeratedString","2M"
"IndexTenor","enumeratedString","2W"
"IndexTenor","enumeratedString","3M"
"IndexTenor","enumeratedString","3W"
"IndexTenor","enumeratedString","4M"
"IndexTenor","enumeratedString","5M"
"IndexTenor","enumeratedString","6M"
"IndexTenor","enumeratedString","7D"
"IndexTenor","enumeratedString","7M"
"IndexTenor","enumeratedString","8M"
"IndexTenor","enumeratedString","91D"
"IndexTenor","enumeratedString","9M"
"InflationInterpolationMethod","enumeratedString","LinearZeroYield"
"InflationInterpolationMethod","enumeratedString","None"
"InflationSource","enumeratedString","AUCPI"
"InflationSource","enumeratedString","CACPI"
"InflationSource","enumeratedString","CPALBE"
"InflationSource","enumeratedString","CPALEMU"
"InflationSource","enumeratedString","CPTFEMU"
"InflationSource","enumeratedString","CPTFIEU"
"InflationSource","enumeratedString","CPURNSA"
"InflationSource","enumeratedString","DNCPINEW"
"InflationSource","enumeratedString","FRCPXTOB"
"InflationSource","enumeratedString","GRCP2000"
"InflationSource","enumeratedString","HICPFIX"
"InflationSource","enumeratedString","ITCPFOI"
"InflationSource","enumeratedString","ITCPI"
"InflationSource","enumeratedString","ITCPNIC"
"InflationSource","enumeratedString","ITCPNICT"
"InflationSource","enumeratedString","JCPNGENF"
"InflationSource","enumeratedString","JCPNJGBI"
"InflationSource","enumeratedString","OATINFLATION01"
"InflationSource","enumeratedString","SPCPEU"
"InflationSource","enumeratedString","SPIPC"
"InflationSource","enumeratedString","SWCPI"
"InflationSource","enumeratedString","UKRPI"
"InvestmentService","enumeratedString","DealingOnOwnAccount"
"InvestmentService","enumeratedString","ExecutingClientOrders"
"InvestmentService","enumeratedString","InvestmentAdvice"
"InvestmentService","enumeratedString","MTFOperation"
"InvestmentService","enumeratedString","MakingInvestmentDecisionWithinDiscretion"
"InvestmentService","enumeratedString","NotApplicable"
"InvestmentService","enumeratedString","OTFOperation"
"InvestmentService","enumeratedString","PlacingFIWithoutFirmCommitment"
"InvestmentService","enumeratedString","PortfolioManagement"
"InvestmentService","enumeratedString","Receiving-TransmittingFIOrders"
"InvestmentService","enumeratedString","TransferFIsToFromAccounts"
"InvestmentService","enumeratedString","UnderwritingFI-PlacingFIWithFirmCommitment"
"KYCStatus","enumeratedString","Green"
"KYCStatus","enumeratedString","Grey"
"KYCStatus","enumeratedString","Orange"
"KYCStatus","enumeratedString","Red"
"LegType","enumeratedString","fixed"
"LegType","enumeratedString","floating"
"LocalRelationshipTypes","enumeratedString","Agent"
"LocalRelationshipTypes","enumeratedString","Beneficiary of guarantee(s)"
"LocalRelationshipTypes","enumeratedString","Block trade counterpart"
"LocalRelationshipTypes","enumeratedString","Broker"
"LocalRelationshipTypes","enumeratedString","Business provider"
"LocalRelationshipTypes","enumeratedString","Buyer / Seller"
"LocalRelationshipTypes","enumeratedString","Client"
"LocalRelationshipTypes","enumeratedString","Custodian"
"LocalRelationshipTypes","enumeratedString","DVP only"
"LocalRelationshipTypes","enumeratedString","Debtor"
"LocalRelationshipTypes","enumeratedString","Drawee"
"LocalRelationshipTypes","enumeratedString","Envelop"
"LocalRelationshipTypes","enumeratedString","Guarantor"
"LocalRelationshipTypes","enumeratedString","Internal"
"LocalRelationshipTypes","enumeratedString","Key exchange"
"LocalRelationshipTypes","enumeratedString","Legal contradictor"
"LocalRelationshipTypes","enumeratedString","Market counterparty"
"LocalRelationshipTypes","enumeratedString","Securities issuer"
"LocalRelationshipTypes","enumeratedString","Securization program"
"LocalRelationshipTypes","enumeratedString","Settlement bank"
"LocalRelationshipTypes","enumeratedString","Sponsor"
"LocalRelationshipTypes","enumeratedString","Subcontracting"
"LocalRelationshipTypes","enumeratedString","Supplier"
"LocationCode","enumeratedString","AB"
"LocationCode","enumeratedString","AD"
"LocationCode","enumeratedString","AE"
"LocationCode","enumeratedString","AF"
"LocationCode","enumeratedString","AG"
"LocationCode","enumeratedString","AI"
"LocationCode","enumeratedString","AL"
"LocationCode","enumeratedString","AM"
"LocationCode","enumeratedString","AO"
"LocationCode","enumeratedString","AQ"
"LocationCode","enumeratedString","AR"
"LocationCode","enumeratedString","AS"
"LocationCode","enumeratedString","AT"
"LocationCode","enumeratedString","AU"
"LocationCode","enumeratedString","AW"
"LocationCode","enumeratedString","AX"
"LocationCode","enumeratedString","AZ"
"LocationCode","enumeratedString","BA"
"LocationCode","enumeratedString","BB"
"LocationCode","enumeratedString","BC"
"LocationCode","enumeratedString","BD"
"LocationCode","enumeratedString","BE"
"LocationCode","enumeratedString","BF"
"LocationCode","enumeratedString","BG"
"LocationCode","enumeratedString","BH"
"LocationCode","enumeratedString","BI"
"LocationCode","enumeratedString","BJ"
"LocationCode","enumeratedString","BL"
"LocationCode","enumeratedString","BM"
"LocationCode","enumeratedString","BN"
"LocationCode","enumeratedString","BO"
"LocationCode","enumeratedString","BQ"
"LocationCode","enumeratedString","BR"
"LocationCode","enumeratedString","BS"
"LocationCode","enumeratedString","BT"
"LocationCode","enumeratedString","BV"
"LocationCode","enumeratedString","BW"
"LocationCode","enumeratedString","BY"
"LocationCode","enumeratedString","BZ"
"LocationCode","enumeratedString","CA"
"LocationCode","enumeratedString","CC"
"LocationCode","enumeratedString","CD"
"LocationCode","enumeratedString","CF"
"LocationCode","enumeratedString","CG"
"LocationCode","enumeratedString","CH"
"LocationCode","enumeratedString","CI"
"LocationCode","enumeratedString","CK"
"LocationCode","enumeratedString","CL"
"LocationCode","enumeratedString","CM"
"LocationCode","enumeratedString","CN"
"LocationCode","enumeratedString","CO"
"LocationCode","enumeratedString","CR"
"LocationCode","enumeratedString","CU"
"LocationCode","enumeratedString","CV"
"LocationCode","enumeratedString","CW"
"LocationCode","enumeratedString","CX"
"LocationCode","enumeratedString","CY"
"LocationCode","enumeratedString","CZ"
"LocationCode","enumeratedString","DE"
"LocationCode","enumeratedString","DJ"
"LocationCode","enumeratedString","DK"
"LocationCode","enumeratedString","DM"
"LocationCode","enumeratedString","DO"
"LocationCode","enumeratedString","DZ"
"LocationCode","enumeratedString","EC"
"LocationCode","enumeratedString","EE"
"LocationCode","enumeratedString","EG"
"LocationCode","enumeratedString","EH"
"LocationCode","enumeratedString","ER"
"LocationCode","enumeratedString","ES"
"LocationCode","enumeratedString","ET"
"LocationCode","enumeratedString","EU"
"LocationCode","enumeratedString","FI"
"LocationCode","enumeratedString","FJ"
"LocationCode","enumeratedString","FK"
"LocationCode","enumeratedString","FM"
"LocationCode","enumeratedString","FO"
"LocationCode","enumeratedString","FR"
"LocationCode","enumeratedString","GA"
"LocationCode","enumeratedString","GB"
"LocationCode","enumeratedString","GD"
"LocationCode","enumeratedString","GE"
"LocationCode","enumeratedString","GF"
"LocationCode","enumeratedString","GG"
"LocationCode","enumeratedString","GH"
"LocationCode","enumeratedString","GI"
"LocationCode","enumeratedString","GL"
"LocationCode","enumeratedString","GM"
"LocationCode","enumeratedString","GN"
"LocationCode","enumeratedString","GP"
"LocationCode","enumeratedString","GQ"
"LocationCode","enumeratedString","GR"
"LocationCode","enumeratedString","GS"
"LocationCode","enumeratedString","GT"
"LocationCode","enumeratedString","GU"
"LocationCode","enumeratedString","GW"
"LocationCode","enumeratedString","GY"
"LocationCode","enumeratedString","HK"
"LocationCode","enumeratedString","HM"
"LocationCode","enumeratedString","HN"
"LocationCode","enumeratedString","HR"
"LocationCode","enumeratedString","HT"
"LocationCode","enumeratedString","HU"
